"userID","itemID","rating"
"User_137","Item_0392",2
"User_83","Item_0675",5
"User_148","Item_0354",4
"User_31","Item_0653",1
"User_177","Item_0911",4
"User_217","Item_0234",3
"User_8","Item_0041",4
"User_38","Item_0614",4
"User_203","Item_0010",4
"User_215","Item_0215",5
"User_231","Item_0529",2
"User_50","Item_0202",5
"User_105","Item_0245",4
"User_249","Item_0528",2
"User_29","Item_0127",3
"User_61","Item_0330",5
"User_144","Item_0287",5
"User_233","Item_0968",2
"User_46","Item_0079",4
"User_96","Item_0179",4
"User_247","Item_0283",5
"User_140","Item_0022",4
"User_115","Item_0570",3
"User_129","Item_0541",3
"User_62","Item_0921",4
"User_87","Item_0329",4
"User_83","Item_0937",3
"User_117","Item_0642",5
"User_34","Item_0731",4
"User_199","Item_0525",1
"User_72","Item_0591",3
"User_179","Item_0379",4
"User_120","Item_0784",3
"User_15","Item_0169",5
"User_47","Item_0255",5
"User_79","Item_0319",2
"User_202","Item_0166",4
"User_140","Item_0690",5
"User_23","Item_0682",4
"User_127","Item_0861",4
"User_105","Item_0316",1
"User_175","Item_0359",3
"User_20","Item_0007",1
"User_96","Item_0579",3
"User_221","Item_0513",3
"User_124","Item_0800",5
"User_173","Item_0169",4
"User_60","Item_0968",2
"User_11","Item_0652",2
"User_46","Item_0276",5
"User_28","Item_0411",4
"User_97","Item_0810",3
"User_38","Item_0863",3
"User_103","Item_0253",5
"User_211","Item_0975",1
"User_184","Item_0089",5
"User_5","Item_0559",3
"User_249","Item_0136",4
"User_102","Item_0950",5
"User_54","Item_0549",4
"User_174","Item_0269",2
"User_97","Item_0574",3
"User_188","Item_0070",3
"User_218","Item_0188",3
"User_177","Item_0673",4
"User_133","Item_0812",4
"User_228","Item_0004",4
"User_35","Item_0889",2
"User_216","Item_0169",5
"User_30","Item_0687",4
"User_90","Item_0127",4
"User_213","Item_0810",3
"User_147","Item_0886",5
"User_112","Item_0329",3
"User_171","Item_0432",4
"User_17","Item_0912",4
"User_7","Item_0220",5
"User_44","Item_0877",4
"User_204","Item_0027",4
"User_213","Item_0311",3
"User_186","Item_0225",5
"User_49","Item_0402",5
"User_11","Item_0500",5
"User_46","Item_0605",4
"User_187","Item_0126",2
"User_44","Item_0291",3
"User_94","Item_0926",2
"User_235","Item_0353",3
"User_92","Item_0014",4
"User_176","Item_0281",3
"User_146","Item_0778",2
"User_233","Item_0162",5
"User_27","Item_0999",5
"User_154","Item_0460",1
"User_134","Item_0088",3
"User_99","Item_0933",5
"User_77","Item_0133",5
"User_100","Item_0392",1
"User_8","Item_0329",3
"User_38","Item_0188",3
"User_215","Item_0968",3
"User_105","Item_0194",2
"User_193","Item_0739",3
"User_174","Item_0810",4
"User_153","Item_0472",2
"User_219","Item_0128",4
"User_243","Item_0456",2
"User_203","Item_0898",3
"User_141","Item_0054",4
"User_184","Item_0641",4
"User_101","Item_0499",2
"User_119","Item_0730",2
"User_119","Item_0786",5
"User_187","Item_0118",2
"User_75","Item_0787",5
"User_48","Item_0561",2
"User_142","Item_0509",4
"User_41","Item_0795",3
"User_192","Item_0905",5
"User_85","Item_0011",3
"User_27","Item_0148",5
"User_132","Item_0068",3
"User_25","Item_0240",4
"User_249","Item_0290",3
"User_180","Item_0879",2
"User_209","Item_0896",4
"User_80","Item_0437",3
"User_164","Item_0784",4
"User_248","Item_0634",4
"User_118","Item_0039",2
"User_136","Item_0131",5
"User_119","Item_0228",3
"User_82","Item_0747",5
"User_36","Item_0964",3
"User_17","Item_0198",3
"User_76","Item_0044",3
"User_136","Item_0951",3
"User_43","Item_0942",5
"User_202","Item_0352",5
"User_182","Item_0011",3
"User_151","Item_0097",2
"User_36","Item_0078",4
"User_202","Item_0323",5
"User_128","Item_0292",3
"User_201","Item_0437",3
"User_100","Item_0034",4
"User_163","Item_0275",3
"User_246","Item_0826",4
"User_17","Item_0203",4
"User_16","Item_0129",5
"User_28","Item_0684",5
"User_183","Item_0303",2
"User_245","Item_0955",5
"User_183","Item_0430",1
"User_157","Item_0959",2
"User_38","Item_0810",3
"User_173","Item_0349",4
"User_52","Item_0022",2
"User_140","Item_0586",5
"User_142","Item_0165",5
"User_245","Item_0684",3
"User_111","Item_0787",4
"User_230","Item_0345",1
"User_90","Item_0599",5
"User_250","Item_0393",5
"User_22","Item_0151",4
"User_49","Item_0191",2
"User_63","Item_0888",3
"User_156","Item_0330",4
"User_178","Item_0614",1
"User_116","Item_0277",2
"User_41","Item_0291",5
"User_73","Item_0217",3
"User_245","Item_0012",5
"User_224","Item_0038",2
"User_213","Item_0433",4
"User_157","Item_0120",1
"User_11","Item_0753",5
"User_62","Item_0206",4
"User_100","Item_0247",3
"User_142","Item_0379",3
"User_177","Item_0385",4
"User_35","Item_0927",5
"User_79","Item_0157",3
"User_226","Item_0648",3
"User_225","Item_0704",5
"User_54","Item_0441",2
"User_137","Item_0849",5
"User_222","Item_0007",1
"User_68","Item_0136",5
"User_242","Item_0474",3
"User_36","Item_0659",4
"User_224","Item_0647",3
"User_131","Item_0825",5
"User_98","Item_0233",4
"User_249","Item_0721",5
"User_146","Item_0874",3
"User_195","Item_0323",5
"User_113","Item_0329",3
"User_52","Item_0207",3
"User_157","Item_0900",5
"User_48","Item_0961",5
"User_216","Item_0843",1
"User_35","Item_0627",5
"User_41","Item_0272",2
"User_49","Item_0859",2
"User_90","Item_0379",3
"User_174","Item_0651",1
"User_34","Item_0734",4
"User_93","Item_0300",1
"User_86","Item_0445",2
"User_113","Item_0879",3
"User_141","Item_0369",5
"User_213","Item_0255",3
"User_240","Item_0131",3
"User_125","Item_0233",4
"User_175","Item_0043",2
"User_91","Item_0580",3
"User_94","Item_0861",2
"User_55","Item_0850",4
"User_148","Item_0741",3
"User_70","Item_0256",4
"User_134","Item_0779",5
"User_240","Item_0720",3
"User_111","Item_0538",2
"User_24","Item_0040",5
"User_92","Item_0773",1
"User_30","Item_0960",5
"User_50","Item_0414",3
"User_104","Item_0769",1
"User_160","Item_0953",3
"User_146","Item_0995",5
"User_190","Item_0564",5
"User_179","Item_0461",5
"User_219","Item_0514",3
"User_113","Item_0316",4
"User_119","Item_0722",2
"User_54","Item_0167",5
"User_207","Item_0579",5
"User_86","Item_0229",4
"User_215","Item_0844",5
"User_51","Item_0552",5
"User_190","Item_0643",4
"User_28","Item_0439",2
"User_226","Item_0109",5
"User_88","Item_0028",5
"User_235","Item_0884",1
"User_99","Item_0964",4
"User_122","Item_0089",4
"User_51","Item_0871",4
"User_83","Item_0494",4
"User_26","Item_0469",4
"User_22","Item_0344",5
"User_195","Item_0985",4
"User_106","Item_0067",5
"User_69","Item_0108",5
"User_124","Item_0760",3
"User_101","Item_0178",4
"User_38","Item_0029",1
"User_143","Item_0350",4
"User_116","Item_0545",2
"User_44","Item_0181",2
"User_164","Item_0347",2
"User_43","Item_0131",3
"User_21","Item_0201",4
"User_198","Item_0732",3
"User_79","Item_0628",4
"User_157","Item_0630",5
"User_146","Item_0593",4
"User_163","Item_0220",5
"User_47","Item_0752",3
"User_130","Item_0269",3
"User_67","Item_0363",5
"User_25","Item_0902",5
"User_74","Item_0907",1
"User_59","Item_0575",4
"User_75","Item_0522",3
"User_7","Item_0803",4
"User_35","Item_0092",1
"User_59","Item_0352",5
"User_215","Item_0974",2
"User_182","Item_0190",4
"User_134","Item_0310",4
"User_138","Item_0624",5
"User_178","Item_0164",4
"User_174","Item_0205",3
"User_211","Item_0896",4
"User_4","Item_0664",3
"User_234","Item_0234",2
"User_199","Item_0998",5
"User_105","Item_0939",3
"User_144","Item_0036",5
"User_17","Item_0589",4
"User_203","Item_0092",1
"User_14","Item_0251",2
"User_201","Item_0051",2
"User_136","Item_0282",2
"User_192","Item_0918",3
"User_187","Item_0241",3
"User_83","Item_0336",4
"User_198","Item_0197",2
"User_174","Item_0627",5
"User_125","Item_0717",2
"User_90","Item_0072",4
"User_96","Item_0621",1
"User_222","Item_0632",5
"User_135","Item_0905",5
"User_78","Item_0589",5
"User_177","Item_0806",2
"User_30","Item_0404",4
"User_17","Item_0121",4
"User_31","Item_0853",5
"User_1","Item_0101",3
"User_215","Item_0869",5
"User_170","Item_0716",4
"User_43","Item_0059",4
"User_9","Item_0205",5
"User_27","Item_0826",5
"User_19","Item_0670",1
"User_103","Item_0374",5
"User_75","Item_0733",3
"User_216","Item_0074",3
"User_111","Item_0879",2
"User_145","Item_0541",1
"User_106","Item_0096",5
"User_109","Item_0347",2
"User_218","Item_0987",4
"User_99","Item_0998",1
"User_165","Item_0508",4
"User_202","Item_0931",5
"User_186","Item_0527",4
"User_26","Item_0879",2
"User_213","Item_0012",3
"User_249","Item_0221",5
"User_15","Item_0303",3
"User_71","Item_0968",4
"User_191","Item_0234",4
"User_148","Item_0195",5
"User_18","Item_0496",4
"User_71","Item_0547",2
"User_10","Item_0733",2
"User_12","Item_0577",5
"User_120","Item_0712",1
"User_99","Item_0941",5
"User_125","Item_0130",3
"User_4","Item_0076",4
"User_23","Item_0591",4
"User_243","Item_0625",4
"User_93","Item_0366",1
"User_183","Item_0926",3
"User_9","Item_0403",5
"User_204","Item_0515",4
"User_25","Item_0956",5
"User_198","Item_0406",3
"User_42","Item_0292",5
"User_81","Item_0944",3
"User_78","Item_0578",5
"User_198","Item_0555",2
"User_248","Item_0351",4
"User_197","Item_0821",3
"User_122","Item_0727",3
"User_137","Item_0831",4
"User_90","Item_0194",1
"User_192","Item_0399",2
"User_184","Item_0094",3
"User_42","Item_0524",2
"User_97","Item_0434",3
"User_149","Item_0775",4
"User_5","Item_0279",3
"User_151","Item_0324",5
"User_140","Item_0784",5
"User_141","Item_0956",5
"User_170","Item_0178",1
"User_60","Item_0317",4
"User_222","Item_0744",1
"User_129","Item_0968",3
"User_27","Item_0585",3
"User_18","Item_0416",3
"User_8","Item_0061",1
"User_85","Item_0886",4
"User_244","Item_0144",3
"User_44","Item_0566",3
"User_105","Item_0312",5
"User_21","Item_0550",2
"User_241","Item_0198",3
"User_95","Item_0635",5
"User_227","Item_0424",4
"User_126","Item_0540",3
"User_222","Item_0959",2
"User_158","Item_0035",4
"User_48","Item_0087",2
"User_136","Item_0400",4
"User_135","Item_0703",4
"User_187","Item_0138",5
"User_97","Item_0149",3
"User_172","Item_0837",5
"User_42","Item_0835",2
"User_180","Item_0371",3
"User_140","Item_0759",2
"User_215","Item_0630",4
"User_87","Item_0317",5
"User_45","Item_0717",2
"User_1","Item_0302",1
"User_6","Item_0737",2
"User_213","Item_0563",3
"User_49","Item_0020",2
"User_173","Item_0172",2
"User_225","Item_0741",2
"User_169","Item_0026",3
"User_81","Item_0402",5
"User_65","Item_0363",5
"User_37","Item_0956",4
"User_72","Item_0881",2
"User_116","Item_0377",1
"User_183","Item_0580",4
"User_33","Item_0232",2
"User_160","Item_0546",4
"User_123","Item_0972",5
"User_113","Item_0060",5
"User_129","Item_0245",4
"User_212","Item_0425",5
"User_178","Item_0513",1
"User_34","Item_0050",2
"User_205","Item_0850",5
"User_140","Item_0773",2
"User_225","Item_0178",3
"User_228","Item_0136",4
"User_6","Item_0968",2
"User_237","Item_0400",4
"User_236","Item_0012",3
"User_15","Item_0541",4
"User_126","Item_0788",4
"User_196","Item_0400",4
"User_220","Item_0256",2
"User_89","Item_0142",5
"User_159","Item_0417",4
"User_243","Item_0916",5
"User_49","Item_0485",4
"User_241","Item_0072",4
"User_218","Item_0685",3
"User_140","Item_0073",1
"User_183","Item_0215",5
"User_246","Item_0138",5
"User_248","Item_0006",1
"User_201","Item_0330",3
"User_97","Item_0904",5
"User_95","Item_0051",2
"User_122","Item_0921",2
"User_15","Item_0741",1
"User_152","Item_0902",4
"User_220","Item_0305",5
"User_166","Item_0685",5
"User_193","Item_0971",2
"User_199","Item_0534",5
"User_181","Item_0071",1
"User_216","Item_0669",2
"User_62","Item_0251",1
"User_114","Item_0724",1
"User_206","Item_0010",5
"User_117","Item_0366",5
"User_29","Item_0936",3
"User_88","Item_0678",5
"User_129","Item_0034",1
"User_233","Item_0089",3
"User_147","Item_0569",5
"User_217","Item_0190",3
"User_30","Item_0420",3
"User_166","Item_0350",4
"User_234","Item_0209",3
"User_241","Item_0320",3
"User_87","Item_0574",4
"User_173","Item_0387",2
"User_151","Item_0797",2
"User_76","Item_0638",2
"User_218","Item_0044",5
"User_247","Item_0640",5
"User_142","Item_0622",5
"User_171","Item_0922",2
"User_32","Item_0888",5
"User_49","Item_0101",5
"User_193","Item_0858",3
"User_46","Item_0448",4
"User_177","Item_0624",5
"User_83","Item_0995",2
"User_87","Item_0975",2
"User_65","Item_0993",5
"User_50","Item_0409",4
"User_187","Item_0213",3
"User_159","Item_0559",3
"User_113","Item_0949",3
"User_150","Item_0771",2
"User_3","Item_0741",1
"User_82","Item_0562",1
"User_14","Item_0655",1
"User_152","Item_0062",5
"User_25","Item_0678",3
"User_145","Item_0567",3
"User_46","Item_0746",2
"User_198","Item_0265",4
"User_121","Item_0542",4
"User_153","Item_0130",5
"User_144","Item_0837",4
"User_209","Item_0611",5
"User_205","Item_0390",5
"User_69","Item_0710",4
"User_101","Item_0622",5
"User_93","Item_0221",5
"User_99","Item_0537",4
"User_1","Item_0833",4
"User_106","Item_0923",3
"User_244","Item_0920",4
"User_21","Item_0334",4
"User_60","Item_0864",4
"User_137","Item_0470",3
"User_242","Item_0450",4
"User_21","Item_0871",4
"User_186","Item_0223",2
"User_155","Item_0916",3
"User_127","Item_0278",5
"User_98","Item_0776",3
"User_213","Item_0422",5
"User_40","Item_0916",5
"User_165","Item_0007",4
"User_199","Item_0330",5
"User_125","Item_0434",3
"User_16","Item_0041",2
"User_92","Item_0593",4
"User_231","Item_0878",3
"User_162","Item_0091",4
"User_67","Item_0105",3
"User_221","Item_0949",2
"User_174","Item_0409",3
"User_156","Item_0085",3
"User_150","Item_0523",2
"User_194","Item_0813",1
"User_80","Item_0927",3
"User_45","Item_0160",2
"User_81","Item_0026",4
"User_78","Item_0764",2
"User_74","Item_0645",5
"User_193","Item_0729",5
"User_112","Item_0406",5
"User_249","Item_0054",5
"User_217","Item_0723",5
"User_245","Item_0615",3
"User_60","Item_0427",1
"User_131","Item_0730",1
"User_194","Item_0878",4
"User_98","Item_0263",4
"User_237","Item_0523",2
"User_143","Item_0815",5
"User_57","Item_0353",3
"User_178","Item_0220",5
"User_65","Item_0978",3
"User_201","Item_0445",4
"User_230","Item_0419",4
"User_91","Item_0956",3
"User_41","Item_0093",4
"User_57","Item_0707",4
"User_210","Item_0493",4
"User_101","Item_0305",2
"User_129","Item_0173",4
"User_16","Item_0137",4
"User_92","Item_0352",3
"User_124","Item_0192",3
"User_109","Item_0369",3
"User_213","Item_0003",3
"User_80","Item_0050",5
"User_202","Item_0656",4
"User_15","Item_0685",4
"User_161","Item_0594",3
"User_80","Item_0658",3
"User_159","Item_0857",4
"User_79","Item_0655",1
"User_145","Item_0473",2
"User_221","Item_0884",4
"User_9","Item_0036",4
"User_175","Item_0381",3
"User_55","Item_0166",1
"User_239","Item_0381",3
"User_95","Item_0054",5
"User_5","Item_0287",3
"User_101","Item_0946",2
"User_30","Item_0862",4
"User_52","Item_0983",3
"User_101","Item_0704",5
"User_208","Item_0633",4
"User_100","Item_0213",3
"User_209","Item_0718",3
"User_223","Item_0872",2
"User_93","Item_0859",5
"User_53","Item_0537",4
"User_96","Item_0799",4
"User_241","Item_0480",5
"User_157","Item_0514",2
"User_76","Item_0250",1
"User_42","Item_0258",1
"User_144","Item_0008",5
"User_44","Item_0012",3
"User_89","Item_0952",5
"User_183","Item_0886",3
"User_87","Item_0076",5
"User_117","Item_0675",5
"User_54","Item_0765",2
"User_47","Item_0674",4
"User_244","Item_0131",5
"User_171","Item_0830",1
"User_221","Item_0073",2
"User_97","Item_0989",3
"User_181","Item_0333",3
"User_81","Item_0949",3
"User_187","Item_0818",5
"User_175","Item_0120",3
"User_102","Item_0561",1
"User_123","Item_0103",5
"User_36","Item_0719",4
"User_47","Item_0007",1
"User_136","Item_0451",3
"User_205","Item_0656",4
"User_91","Item_0234",4
"User_41","Item_0936",2
"User_78","Item_0926",2
"User_57","Item_0770",3
"User_25","Item_0710",3
"User_125","Item_0946",3
"User_23","Item_0209",3
"User_16","Item_0445",3
"User_101","Item_0330",3
"User_17","Item_0407",4
"User_213","Item_0251",4
"User_221","Item_0138",2
"User_166","Item_0933",4
"User_247","Item_0719",4
"User_88","Item_0924",2
"User_65","Item_0820",3
"User_156","Item_0437",1
"User_105","Item_0437",4
"User_28","Item_0432",5
"User_34","Item_0859",3
"User_119","Item_0839",4
"User_39","Item_0973",5
"User_94","Item_0165",3
"User_16","Item_0914",3
"User_216","Item_0415",2
"User_154","Item_0229",5
"User_91","Item_0604",5
"User_170","Item_0204",2
"User_182","Item_0892",3
"User_133","Item_0714",4
"User_231","Item_0814",3
"User_101","Item_0358",5
"User_70","Item_0404",4
"User_23","Item_0184",2
"User_173","Item_0497",3
"User_132","Item_0986",5
"User_41","Item_0136",3
"User_19","Item_0108",5
"User_30","Item_0386",3
"User_7","Item_0825",5
"User_43","Item_0123",3
"User_65","Item_0478",5
"User_231","Item_0977",2
"User_213","Item_0354",3
"User_206","Item_0265",4
"User_180","Item_0362",3
"User_196","Item_0667",5
"User_100","Item_0709",2
"User_10","Item_0189",2
"User_225","Item_0969",2
"User_157","Item_0078",4
"User_185","Item_0595",4
"User_44","Item_0870",3
"User_132","Item_0591",4
"User_153","Item_0310",3
"User_60","Item_0542",4
"User_196","Item_0158",3
"User_221","Item_0803",1
"User_217","Item_0730",1
"User_218","Item_0809",4
"User_102","Item_0400",2
"User_107","Item_0331",4
"User_70","Item_0412",4
"User_119","Item_0908",4
"User_144","Item_0788",2
"User_64","Item_0484",3
"User_63","Item_0548",2
"User_168","Item_0404",4
"User_250","Item_0537",3
"User_9","Item_0999",5
"User_106","Item_0855",5
"User_48","Item_0994",1
"User_27","Item_0955",4
"User_7","Item_0337",2
"User_42","Item_0326",4
"User_60","Item_0738",3
"User_239","Item_0512",4
"User_144","Item_0968",3
"User_131","Item_0194",2
"User_73","Item_0646",1
"User_107","Item_0509",4
"User_243","Item_0347",4
"User_74","Item_0767",3
"User_100","Item_0824",5
"User_18","Item_0689",3
"User_13","Item_0305",4
"User_63","Item_0973",3
"User_217","Item_0541",3
"User_230","Item_0624",3
"User_229","Item_0244",5
"User_30","Item_0557",5
"User_250","Item_0187",4
"User_14","Item_0066",3
"User_99","Item_0269",1
"User_117","Item_0413",5
"User_69","Item_0819",5
"User_115","Item_0104",5
"User_173","Item_0515",4
"User_22","Item_0648",5
"User_192","Item_0376",5
"User_183","Item_0394",3
"User_7","Item_0804",3
"User_130","Item_0378",5
"User_110","Item_0720",1
"User_43","Item_0999",4
"User_89","Item_0076",3
"User_237","Item_0493",2
"User_26","Item_0802",3
"User_44","Item_0748",5
"User_32","Item_0424",2
"User_46","Item_0319",2
"User_55","Item_0471",5
"User_10","Item_0212",3
"User_212","Item_0992",4
"User_83","Item_0951",4
"User_235","Item_0439",3
"User_87","Item_0113",4
"User_3","Item_0899",1
"User_232","Item_0374",5
"User_228","Item_0366",2
"User_93","Item_0973",5
"User_195","Item_0139",5
"User_19","Item_0120",4
"User_166","Item_0793",3
"User_43","Item_0689",3
"User_194","Item_0681",5
"User_68","Item_0314",2
"User_29","Item_0988",1
"User_236","Item_0751",3
"User_122","Item_0599",3
"User_97","Item_0128",5
"User_203","Item_0154",4
"User_141","Item_0338",4
"User_28","Item_0032",3
"User_123","Item_0747",3
"User_245","Item_0963",5
"User_211","Item_0535",2
"User_185","Item_0150",3
"User_5","Item_0205",3
"User_83","Item_0986",5
"User_45","Item_0701",4
"User_58","Item_0463",3
"User_119","Item_0261",3
"User_91","Item_0535",5
"User_111","Item_0363",5
"User_119","Item_0966",4
"User_46","Item_0578",2
"User_218","Item_0090",4
"User_219","Item_0761",4
"User_82","Item_0194",2
"User_200","Item_0289",3
"User_203","Item_0511",1
"User_250","Item_0195",2
"User_95","Item_0430",5
"User_5","Item_0230",2
"User_196","Item_0026",1
"User_60","Item_0688",4
"User_159","Item_0149",3
"User_27","Item_0391",1
"User_96","Item_0587",3
"User_100","Item_0370",2
"User_188","Item_0525",3
"User_188","Item_0861",2
"User_61","Item_0831",3
"User_56","Item_0093",3
"User_125","Item_0053",5
"User_214","Item_0079",3
"User_44","Item_0729",5
"User_138","Item_0441",2
"User_241","Item_0932",3
"User_234","Item_0533",5
"User_7","Item_0325",5
"User_4","Item_0794",5
"User_250","Item_0678",4
"User_220","Item_0263",4
"User_83","Item_0234",3
"User_242","Item_0037",3
"User_138","Item_0670",2
"User_87","Item_0399",2
"User_57","Item_0222",4
"User_237","Item_0075",2
"User_45","Item_0172",3
"User_15","Item_0173",4
"User_223","Item_0047",3
"User_236","Item_0841",3
"User_174","Item_0413",3
"User_68","Item_0749",1
"User_163","Item_0267",3
"User_200","Item_0664",3
"User_80","Item_0477",4
"User_143","Item_0695",3
"User_207","Item_0082",2
"User_35","Item_0644",3
"User_23","Item_0098",5
"User_133","Item_0229",5
"User_182","Item_0495",2
"User_42","Item_0941",4
"User_27","Item_0744",4
"User_27","Item_0481",1
"User_171","Item_0057",4
"User_192","Item_0266",5
"User_130","Item_0462",5
"User_216","Item_0793",5
"User_197","Item_0382",3
"User_218","Item_0660",2
"User_2","Item_0998",3
"User_70","Item_0396",1
"User_208","Item_0856",4
"User_231","Item_0693",3
"User_174","Item_0874",4
"User_22","Item_0796",3
"User_114","Item_0146",4
"User_57","Item_0800",3
"User_19","Item_0575",3
"User_87","Item_0365",3
"User_200","Item_0155",3
"User_174","Item_0341",5
"User_162","Item_0686",4
"User_193","Item_0878",2
"User_182","Item_0169",5
"User_245","Item_0772",2
"User_22","Item_0024",3
"User_173","Item_0770",5
"User_185","Item_0267",2
"User_24","Item_0193",5
"User_29","Item_0686",5
"User_81","Item_0188",5
"User_171","Item_0151",4
"User_114","Item_0394",5
"User_115","Item_0321",3
"User_173","Item_0363",3
"User_221","Item_0510",4
"User_186","Item_0059",4
"User_154","Item_0288",3
"User_111","Item_0036",2
"User_116","Item_0608",5
"User_4","Item_0317",4
"User_151","Item_0726",3
"User_185","Item_0061",2
"User_85","Item_0068",5
"User_150","Item_0425",5
"User_174","Item_0590",3
"User_224","Item_0412",3
"User_87","Item_0036",2
"User_123","Item_0277",3
"User_84","Item_0092",2
"User_113","Item_0857",4
"User_203","Item_0983",3
"User_30","Item_0252",3
"User_142","Item_0976",3
"User_161","Item_0444",4
"User_184","Item_0733",4
"User_45","Item_0550",4
"User_129","Item_0199",3
"User_162","Item_0859",4
"User_92","Item_0346",3
"User_43","Item_0759",2
"User_90","Item_0947",3
"User_226","Item_0435",2
"User_96","Item_0847",4
"User_44","Item_0150",4
"User_242","Item_0930",5
"User_233","Item_0770",5
"User_99","Item_0527",3
"User_6","Item_0570",4
"User_247","Item_0009",3
"User_5","Item_0397",2
"User_176","Item_0163",4
"User_75","Item_0121",3
"User_239","Item_0850",5
"User_186","Item_0735",5
"User_182","Item_0590",4
"User_214","Item_0870",2
"User_27","Item_0057",5
"User_76","Item_0040",5
"User_182","Item_0155",4
"User_187","Item_0851",5
"User_141","Item_0056",4
"User_183","Item_0222",4
"User_209","Item_0973",5
"User_242","Item_0469",4
"User_194","Item_0211",1
"User_184","Item_0144",3
"User_159","Item_0446",2
"User_56","Item_0703",5
"User_35","Item_0596",3
"User_20","Item_0901",1
"User_232","Item_0481",2
"User_92","Item_0075",3
"User_157","Item_0167",4
"User_81","Item_0075",2
"User_72","Item_0655",5
"User_183","Item_0352",5
"User_161","Item_0700",1
"User_116","Item_0851",5
"User_54","Item_0993",4
"User_190","Item_0530",2
"User_186","Item_0443",4
"User_131","Item_0602",1
"User_166","Item_0513",4
"User_133","Item_0088",2
"User_176","Item_0756",1
"User_185","Item_0912",2
"User_100","Item_0015",3
"User_111","Item_0533",5
"User_210","Item_0186",2
"User_102","Item_0226",3
"User_70","Item_0571",5
"User_205","Item_0902",4
"User_203","Item_0167",4
"User_130","Item_0705",5
"User_10","Item_0280",3
"User_161","Item_0320",5
"User_156","Item_0970",2
"User_235","Item_0709",3
"User_86","Item_0979",4
"User_189","Item_0047",5
"User_5","Item_0654",3
"User_86","Item_0694",4
"User_26","Item_0117",3
"User_231","Item_0093",3
"User_57","Item_0616",3
"User_182","Item_0609",3
"User_10","Item_0309",1
"User_228","Item_0342",5
"User_245","Item_0334",2
"User_214","Item_0354",5
"User_60","Item_0784",2
"User_136","Item_0094",4
"User_57","Item_0597",2
"User_220","Item_0767",2
"User_77","Item_0496",3
"User_67","Item_0426",3
"User_149","Item_0407",5
"User_22","Item_0923",4
"User_100","Item_0626",1
"User_73","Item_0782",1
"User_194","Item_0763",5
"User_237","Item_0406",3
"User_71","Item_0497",5
"User_203","Item_0780",3
"User_159","Item_0629",4
"User_11","Item_0030",3
"User_96","Item_0934",5
"User_17","Item_0784",4
"User_68","Item_0355",3
"User_198","Item_0313",3
"User_162","Item_0050",4
"User_63","Item_0258",4
"User_212","Item_0755",3
"User_225","Item_0607",5
"User_98","Item_0480",3
"User_116","Item_0840",5
"User_35","Item_0727",4
"User_198","Item_0977",4
"User_225","Item_0659",5
"User_20","Item_0075",1
"User_111","Item_0395",3
"User_173","Item_0873",2
"User_13","Item_0422",3
"User_229","Item_0647",4
"User_114","Item_0109",4
"User_93","Item_0102",4
"User_82","Item_0320",1
"User_116","Item_0156",5
"User_31","Item_0871",4
"User_115","Item_0922",3
"User_147","Item_0888",3
"User_250","Item_0849",5
"User_222","Item_0374",4
"User_166","Item_0748",5
"User_164","Item_0670",3
"User_230","Item_0231",4
"User_160","Item_0764",4
"User_89","Item_0993",4
"User_178","Item_0851",3
"User_48","Item_0880",2
"User_47","Item_0434",2
"User_66","Item_0567",3
"User_97","Item_0488",3
"User_60","Item_0694",3
"User_31","Item_0948",5
"User_202","Item_0103",5
"User_95","Item_0472",3
"User_203","Item_0845",3
"User_176","Item_0294",3
"User_150","Item_0714",5
"User_192","Item_0593",3
"User_59","Item_0074",4
"User_238","Item_0870",5
"User_98","Item_0325",3
"User_143","Item_0108",5
"User_181","Item_0646",5
"User_238","Item_0827",5
"User_117","Item_0032",3
"User_162","Item_0866",3
"User_50","Item_0292",4
"User_15","Item_0689",2
"User_101","Item_0154",4
"User_139","Item_0903",2
"User_17","Item_0793",5
"User_156","Item_0178",3
"User_113","Item_0226",4
"User_66","Item_0443",5
"User_235","Item_0837",5
"User_81","Item_0486",3
"User_114","Item_0240",4
"User_175","Item_0813",2
"User_160","Item_0879",5
"User_214","Item_0718",3
"User_198","Item_0121",4
"User_33","Item_0899",4
"User_176","Item_0269",3
"User_202","Item_0654",5
"User_26","Item_0491",3
"User_245","Item_0598",4
"User_20","Item_0990",4
"User_89","Item_0675",3
"User_44","Item_0190",3
"User_106","Item_0337",1
"User_247","Item_0484",5
"User_155","Item_0126",3
"User_234","Item_0119",5
"User_177","Item_0375",2
"User_98","Item_0753",3
"User_178","Item_0926",2
"User_105","Item_0250",3
"User_179","Item_0380",5
"User_147","Item_0813",1
"User_203","Item_0288",3
"User_222","Item_0940",2
"User_222","Item_0191",2
"User_51","Item_0673",4
"User_57","Item_0407",3
"User_138","Item_0417",2
"User_164","Item_0431",3
"User_71","Item_0564",4
"User_127","Item_0066",3
"User_38","Item_0136",2
"User_239","Item_0521",2
"User_169","Item_0559",2
"User_142","Item_0994",5
"User_88","Item_0933",4
"User_36","Item_0551",5
"User_94","Item_0151",4
"User_136","Item_0790",3
"User_150","Item_0430",5
"User_14","Item_0797",5
"User_24","Item_0888",3
"User_224","Item_0004",5
"User_48","Item_0654",4
"User_104","Item_0160",4
"User_153","Item_0475",1
"User_236","Item_0763",5
"User_103","Item_0042",5
"User_216","Item_0735",1
"User_21","Item_0783",4
